,Year,Month,Temp,datetime
0,1990.0,1.0,68.88929850260416,1990-01-01
1,1990.0,2.0,66.9115451388889,1990-02-01
2,1990.0,3.0,67.50426432291667,1990-03-01
3,1990.0,4.0,70.29612901475696,1990-04-01
4,1990.0,5.0,71.01634114583334,1990-05-01
5,1990.0,6.0,73.04585503472222,1990-06-01
6,1990.0,7.0,73.53710123697917,1990-07-01
7,1990.0,8.0,75.02912326388889,1990-08-01
8,1990.0,9.0,75.52515190972223,1990-09-01
9,1990.0,10.0,74.25315212673611,1990-10-01
10,1990.0,11.0,72.71525336371528,1990-11-01
11,1990.0,12.0,69.62833387586807,1990-12-01
12,1991.0,1.0,67.84124620225694,1991-01-01
13,1991.0,2.0,69.20408528645834,1991-02-01
14,1991.0,3.0,67.86031901041667,1991-03-01
15,1991.0,4.0,69.95216742621528,1991-04-01
16,1991.0,5.0,71.3760986328125,1991-05-01
17,1991.0,6.0,72.38349609375001,1991-06-01
18,1991.0,7.0,73.84814453125,1991-07-01
19,1991.0,8.0,74.87010362413194,1991-08-01
20,1991.0,9.0,74.53695203993055,1991-09-01
21,1991.0,10.0,73.70772569444445,1991-10-01
22,1991.0,11.0,73.39753146701389,1991-11-01
23,1991.0,12.0,70.57816026475695,1991-12-01
24,1992.0,1.0,67.81637641059028,1992-01-01
25,1992.0,2.0,67.56856553819445,1992-02-01
26,1992.0,3.0,68.4664767795139,1992-03-01
27,1992.0,4.0,69.97756076388889,1992-04-01
28,1992.0,5.0,71.96435004340277,1992-05-01
29,1992.0,6.0,73.8279052734375,1992-06-01
30,1992.0,7.0,74.30413411458333,1992-07-01
31,1992.0,8.0,75.37885742187501,1992-08-01
32,1992.0,9.0,75.37253689236111,1992-09-01
33,1992.0,10.0,74.28826768663194,1992-10-01
34,1992.0,11.0,72.2778293185764,1992-11-01
35,1992.0,12.0,71.13828125,1992-12-01
36,1993.0,1.0,66.74226888020834,1993-01-01
37,1993.0,2.0,66.53741590711806,1993-02-01
38,1993.0,3.0,67.78241102430556,1993-03-01
39,1993.0,4.0,70.49409722222222,1993-04-01
40,1993.0,5.0,70.84949273003471,1993-05-01
41,1993.0,6.0,73.29468044704862,1993-06-01
42,1993.0,7.0,74.33599989149306,1993-07-01
43,1993.0,8.0,75.05983344184028,1993-08-01
44,1993.0,9.0,74.95880262586806,1993-09-01
45,1993.0,10.0,73.49509006076389,1993-10-01
46,1993.0,11.0,70.83929850260417,1993-11-01
47,1993.0,12.0,69.23037109375,1993-12-01
48,1994.0,1.0,66.81048177083333,1994-01-01
49,1994.0,2.0,68.85907118055556,1994-02-01
50,1994.0,3.0,68.3547119140625,1994-03-01
51,1994.0,4.0,69.5728000217014,1994-04-01
52,1994.0,5.0,71.45303276909722,1994-05-01
53,1994.0,6.0,72.95771213107639,1994-06-01
54,1994.0,7.0,75.05697428385417,1994-07-01
55,1994.0,8.0,75.92996690538195,1994-08-01
56,1994.0,9.0,76.05129123263889,1994-09-01
57,1994.0,10.0,74.31032986111111,1994-10-01
58,1994.0,11.0,72.09331325954861,1994-11-01
59,1994.0,12.0,69.00789930555555,1994-12-01
60,1995.0,1.0,68.13372395833333,1995-01-01
61,1995.0,2.0,67.97723524305556,1995-02-01
62,1995.0,3.0,69.48321397569444,1995-03-01
63,1995.0,4.0,69.94671223958333,1995-04-01
64,1995.0,5.0,71.11237792968751,1995-05-01
65,1995.0,6.0,73.39573838975694,1995-06-01
66,1995.0,7.0,74.80645073784723,1995-07-01
67,1995.0,8.0,74.98636067708333,1995-08-01
68,1995.0,9.0,74.98978135850695,1995-09-01
69,1995.0,10.0,74.35193142361112,1995-10-01
70,1995.0,11.0,73.3213107638889,1995-11-01
71,1995.0,12.0,72.03385145399305,1995-12-01
72,1996.0,1.0,70.50292426215279,1996-01-01
73,1996.0,2.0,67.97095811631945,1996-02-01
74,1996.0,3.0,67.85683865017361,1996-03-01
75,1996.0,4.0,71.88480902777778,1996-04-01
76,1996.0,5.0,72.7415310329861,1996-05-01
77,1996.0,6.0,74.95786946614584,1996-06-01
78,1996.0,7.0,75.71189507378472,1996-07-01
79,1996.0,8.0,75.90265570746527,1996-08-01
