Year,Month,NDVI,datetime
2000.0,2.0,0.5790950617283951,2000-02-01
2000.0,3.0,0.4967932098765432,2000-03-01
2000.0,4.0,0.519633950617284,2000-04-01
2000.0,5.0,0.513982098765432,2000-05-01
2000.0,6.0,0.503225925925926,2000-06-01
2000.0,7.0,0.4623234567901234,2000-07-01
2000.0,8.0,0.478016049382716,2000-08-01
2000.0,9.0,0.565725925925926,2000-09-01
2000.0,10.0,0.5953864197530864,2000-10-01
2000.0,11.0,0.6540580246913581,2000-11-01
2000.0,12.0,0.635117901234568,2000-12-01
2001.0,1.0,,2001-01-01
2001.0,2.0,0.5755555555555555,2001-02-01
2001.0,3.0,,2001-03-01
2001.0,4.0,,2001-04-01
2001.0,5.0,0.5685987654320988,2001-05-01
2001.0,6.0,,2001-06-01
2001.0,7.0,0.5793666666666666,2001-07-01
2001.0,8.0,0.4743228395061729,2001-08-01
2001.0,9.0,0.5946111111111112,2001-09-01
2001.0,10.0,0.6844148148148148,2001-10-01
2001.0,11.0,0.702587037037037,2001-11-01
2001.0,12.0,,2001-12-01
2002.0,1.0,,2002-01-01
2002.0,2.0,,2002-02-01
2002.0,3.0,0.1284481481481481,2002-03-01
2002.0,4.0,0.6550277777777778,2002-04-01
2002.0,5.0,0.6957395061728395,2002-05-01
2002.0,6.0,0.6189814814814815,2002-06-01
2002.0,7.0,0.5953759259259259,2002-07-01
2002.0,8.0,0.5953864197530865,2002-08-01
2002.0,9.0,0.6016148148148148,2002-09-01
2002.0,10.0,0.6692246913580246,2002-10-01
2002.0,11.0,0.6572858024691359,2002-11-01
2002.0,12.0,0.6315586419753086,2002-12-01
2003.0,1.0,0.6531351851851853,2003-01-01
2003.0,2.0,0.6219037037037037,2003-02-01
2003.0,3.0,0.5999314814814815,2003-03-01
2003.0,4.0,0.5848827160493828,2003-04-01
2003.0,5.0,0.6050055555555556,2003-05-01
2003.0,6.0,0.5554154320987654,2003-06-01
2003.0,7.0,0.6054283950617284,2003-07-01
2003.0,8.0,0.6351475308641976,2003-08-01
