,Year,Month,Temp,datetime
0,1990.0,1.0,68.77303873697917,1990-01-01
1,1990.0,2.0,66.77934570312499,1990-02-01
2,1990.0,3.0,67.39521213107639,1990-03-01
3,1990.0,4.0,70.18259006076389,1990-04-01
4,1990.0,5.0,70.88885091145833,1990-05-01
5,1990.0,6.0,72.92996419270833,1990-06-01
6,1990.0,7.0,73.41389702690972,1990-07-01
7,1990.0,8.0,74.90497233072917,1990-08-01
8,1990.0,9.0,75.39246419270833,1990-09-01
9,1990.0,10.0,74.11679144965277,1990-10-01
10,1990.0,11.0,72.59306640625,1990-11-01
11,1990.0,12.0,69.50032280815972,1990-12-01
12,1991.0,1.0,67.7305419921875,1991-01-01
13,1991.0,2.0,69.08162163628472,1991-02-01
14,1991.0,3.0,67.73132595486112,1991-03-01
15,1991.0,4.0,69.82769911024306,1991-04-01
16,1991.0,5.0,71.24674479166666,1991-05-01
17,1991.0,6.0,72.25061577690973,1991-06-01
18,1991.0,7.0,73.72718641493056,1991-07-01
19,1991.0,8.0,74.75308159722223,1991-08-01
20,1991.0,9.0,74.41265462239583,1991-09-01
21,1991.0,10.0,73.58071560329861,1991-10-01
22,1991.0,11.0,73.28353949652778,1991-11-01
23,1991.0,12.0,70.45294867621527,1991-12-01
24,1992.0,1.0,67.7027126736111,1992-01-01
25,1992.0,2.0,67.45452473958333,1992-02-01
26,1992.0,3.0,68.34537489149307,1992-03-01
27,1992.0,4.0,69.84537760416666,1992-04-01
28,1992.0,5.0,71.8361572265625,1992-05-01
29,1992.0,6.0,73.68891059027777,1992-06-01
30,1992.0,7.0,74.16482204861111,1992-07-01
31,1992.0,8.0,75.23655598958334,1992-08-01
32,1992.0,9.0,75.24146864149306,1992-09-01
33,1992.0,10.0,74.15977918836805,1992-10-01
34,1992.0,11.0,72.15345323350695,1992-11-01
35,1992.0,12.0,71.01115180121528,1992-12-01
36,1993.0,1.0,66.61835666232639,1993-01-01
37,1993.0,2.0,66.4165283203125,1993-02-01
38,1993.0,3.0,67.65485297309027,1993-03-01
39,1993.0,4.0,70.36158854166666,1993-04-01
40,1993.0,5.0,70.7145263671875,1993-05-01
41,1993.0,6.0,73.15673828125,1993-06-01
42,1993.0,7.0,74.1967312282986,1993-07-01
43,1993.0,8.0,74.93072102864583,1993-08-01
44,1993.0,9.0,74.82719184027778,1993-09-01
45,1993.0,10.0,73.35958387586805,1993-10-01
46,1993.0,11.0,70.704541015625,1993-11-01
47,1993.0,12.0,69.1108642578125,1993-12-01
48,1994.0,1.0,66.69226616753471,1994-01-01
49,1994.0,2.0,68.73740505642361,1994-02-01
50,1994.0,3.0,68.22077907986112,1994-03-01
51,1994.0,4.0,69.44036187065973,1994-04-01
52,1994.0,5.0,71.32021213107639,1994-05-01
53,1994.0,6.0,72.82196994357639,1994-06-01
54,1994.0,7.0,74.94146864149306,1994-07-01
55,1994.0,8.0,75.7979275173611,1994-08-01
56,1994.0,9.0,75.9168701171875,1994-09-01
57,1994.0,10.0,74.17167426215278,1994-10-01
58,1994.0,11.0,71.95692003038195,1994-11-01
59,1994.0,12.0,68.88496093750001,1994-12-01
60,1995.0,1.0,68.03812391493055,1995-01-01
61,1995.0,2.0,67.8583224826389,1995-02-01
62,1995.0,3.0,69.36397569444443,1995-03-01
63,1995.0,4.0,69.81752115885416,1995-04-01
64,1995.0,5.0,70.98959147135417,1995-05-01
65,1995.0,6.0,73.27224392361111,1995-06-01
66,1995.0,7.0,74.6782986111111,1995-07-01
67,1995.0,8.0,74.86058485243055,1995-08-01
68,1995.0,9.0,74.85734049479166,1995-09-01
69,1995.0,10.0,74.21974555121528,1995-10-01
70,1995.0,11.0,73.19910481770833,1995-11-01
71,1995.0,12.0,71.91659071180555,1995-12-01
72,1996.0,1.0,70.38209635416666,1996-01-01
73,1996.0,2.0,67.84853515625,1996-02-01
74,1996.0,3.0,67.73426378038195,1996-03-01
75,1996.0,4.0,71.76052517361111,1996-04-01
76,1996.0,5.0,72.61869574652778,1996-05-01
77,1996.0,6.0,74.822705078125,1996-06-01
78,1996.0,7.0,75.57418077256945,1996-07-01
79,1996.0,8.0,75.77362196180556,1996-08-01
80,1996.0,9.0,75.4689697265625,1996-09-01
81,1996.0,10.0,75.57568088107638,1996-10-01
82,1996.0,11.0,72.71041395399305,1996-11-01
83,1996.0,12.0,69.38994954427083,1996-12-01
84,1997.0,1.0,68.69407823350694,1997-01-01
85,1997.0,2.0,69.68416341145833,1997-02-01
86,1997.0,3.0,69.87686903211807,1997-03-01
87,1997.0,4.0,70.8337158203125,1997-04-01
88,1997.0,5.0,70.64484049479167,1997-05-01
89,1997.0,6.0,73.95915798611111,1997-06-01
90,1997.0,7.0,74.90719129774305,1997-07-01
91,1997.0,8.0,75.28690321180555,1997-08-01
92,1997.0,9.0,75.60719943576389,1997-09-01
93,1997.0,10.0,74.6615478515625,1997-10-01
94,1997.0,11.0,71.35658365885416,1997-11-01
95,1997.0,12.0,68.88387044270834,1997-12-01
96,1998.0,1.0,68.25849066840277,1998-01-01
97,1998.0,2.0,68.33589680989584,1998-02-01
98,1998.0,3.0,69.38137478298611,1998-03-01
99,1998.0,4.0,69.20553385416667,1998-04-01
100,1998.0,5.0,69.51660970052083,1998-05-01
101,1998.0,6.0,71.76435546875001,1998-06-01
102,1998.0,7.0,73.46876898871528,1998-07-01
103,1998.0,8.0,74.5937961154514,1998-08-01
104,1998.0,9.0,73.88033040364584,1998-09-01
105,1998.0,10.0,73.3876193576389,1998-10-01
106,1998.0,11.0,71.88858506944445,1998-11-01
107,1998.0,12.0,69.55261920845777,1998-12-01
108,1999.0,1.0,68.56194579798554,1999-01-01
109,1999.0,2.0,68.17018544179183,1999-02-01
110,1999.0,3.0,68.70149907056728,1999-03-01
111,1999.0,4.0,69.45164702469827,1999-04-01
112,1999.0,5.0,71.35636950222332,1999-05-01
113,1999.0,6.0,72.37408859812388,1999-06-01
114,1999.0,7.0,72.9682378383008,1999-07-01
115,1999.0,8.0,73.82130216315483,1999-08-01
116,1999.0,9.0,73.52756298310479,1999-09-01
117,1999.0,10.0,72.63091243050016,1999-10-01
118,1999.0,11.0,71.21845979220257,1999-11-01
119,1999.0,12.0,69.5056475564198,1999-12-01
120,2000.0,1.0,67.2010266037963,2000-01-01
121,2000.0,2.0,69.00324565313036,2000-02-01
122,2000.0,3.0,69.71960656348813,2000-03-01
123,2000.0,4.0,69.0996890654252,2000-04-01
124,2000.0,5.0,71.41199986963075,2000-05-01
125,2000.0,6.0,73.23597447667161,2000-06-01
126,2000.0,7.0,74.37695044206058,2000-07-01
127,2000.0,8.0,74.694646513515,2000-08-01
128,2000.0,9.0,73.95687308387765,2000-09-01
