,Month,Temp,datetime,Year
0,1.0,69.10680338541667,1990-01-01,
1,2.0,67.4558865017361,1990-02-01,
2,3.0,67.96644151475695,1990-03-01,
3,4.0,71.88805609809027,1990-04-01,
4,5.0,71.56839463975695,1990-05-01,
5,6.0,72.78500162760417,1990-06-01,
6,7.0,74.7449490017361,1990-07-01,
7,8.0,76.41978624131944,1990-08-01,
8,9.0,76.06046278211807,1990-09-01,
9,10.0,75.0201416015625,1990-10-01,
10,11.0,71.88087293836806,1990-11-01,
11,12.0,69.17580023871528,1990-12-01,
12,1.0,68.91585557725695,1991-01-01,
13,2.0,69.79534776475694,1991-02-01,
14,3.0,67.60968967013889,1991-03-01,
15,4.0,70.11951768663195,1991-04-01,
16,5.0,72.86283637152778,1991-05-01,
17,6.0,73.545556640625,1991-06-01,
18,7.0,74.91819118923611,1991-07-01,
19,8.0,76.21064453125001,1991-08-01,
20,9.0,76.30589735243055,1991-09-01,
21,10.0,75.59544542100696,1991-10-01,
22,11.0,74.75844997829861,1991-11-01,
23,12.0,70.57078179253472,1991-12-01,
24,1.0,67.70326334635416,1992-01-01,
25,2.0,68.27186143663195,1992-02-01,
26,3.0,70.15319010416667,1992-03-01,
27,4.0,71.23308919270833,1992-04-01,
28,5.0,72.37316351996527,1992-05-01,
29,6.0,75.44048665364583,1992-06-01,
30,7.0,75.81869845920139,1992-07-01,
31,8.0,76.74237738715277,1992-08-01,
32,9.0,76.40738389756945,1992-09-01,
33,10.0,74.82582465277778,1992-10-01,
34,11.0,72.54765082465278,1992-11-01,
35,12.0,72.2911838107639,1992-12-01,
36,1.0,67.51171061197917,1993-01-01,
37,2.0,66.96937120225695,1993-02-01,
38,3.0,68.3705078125,1993-03-01,
39,4.0,71.10374348958334,1993-04-01,
40,5.0,72.11183810763889,1993-05-01,
41,6.0,74.69774034288194,1993-06-01,
42,7.0,75.09849989149305,1993-07-01,
43,8.0,75.91642252604166,1993-08-01,
44,9.0,76.41897786458333,1993-09-01,
45,10.0,75.3025146484375,1993-10-01,
46,11.0,70.91362847222223,1993-11-01,
47,12.0,69.64358723958333,1993-12-01,
48,1.0,67.6454318576389,1994-01-01,
49,2.0,68.96432020399305,1994-02-01,
50,3.0,68.55644802517361,1994-03-01,
51,4.0,69.97781304253473,1994-04-01,
52,5.0,71.66739095052083,1994-05-01,
53,6.0,74.19053819444444,1994-06-01,
54,7.0,76.18982204861112,1994-07-01,
55,8.0,77.04389919704862,1994-08-01,
56,9.0,76.87977973090278,1994-09-01,
57,10.0,75.69925130208333,1994-10-01,
58,11.0,72.70595160590278,1994-11-01,
59,12.0,69.6346435546875,1994-12-01,
60,1.0,68.25049370659723,1995-01-01,
61,2.0,68.18478190104167,1995-02-01,
62,3.0,69.38996310763889,1995-03-01,
63,4.0,70.06865776909723,1995-04-01,
64,5.0,71.62847493489583,1995-05-01,
65,6.0,73.49999186197917,1995-06-01,
66,7.0,74.56611056857639,1995-07-01,
67,8.0,76.19210069444445,1995-08-01,
68,9.0,76.53829481336805,1995-09-01,
69,10.0,75.74966091579861,1995-10-01,
70,11.0,73.67077907986112,1995-11-01,
71,12.0,71.29171006944445,1995-12-01,
72,1.0,69.31700846354167,1996-01-01,
73,2.0,67.62975531684027,1996-02-01,
74,3.0,68.30077039930555,1996-03-01,
75,4.0,71.88461100260417,1996-04-01,
76,5.0,73.96702473958334,1996-05-01,
77,6.0,75.55641004774306,1996-06-01,
78,7.0,76.18593207465278,1996-07-01,
79,8.0,75.1953125,1996-08-01,
80,9.0,76.21114908854167,1996-09-01,
81,10.0,76.11008029513889,1996-10-01,
82,11.0,69.65064290364583,1996-11-01,
83,12.0,67.13895399305555,1996-12-01,
84,1.0,66.84787868923611,1997-01-01,
85,2.0,70.78595106336806,1997-02-01,
86,3.0,69.41235622829862,1997-03-01,
87,4.0,71.64762641059028,1997-04-01,
88,5.0,71.3594211154514,1997-05-01,
89,6.0,73.43314615885417,1997-06-01,
90,7.0,75.1134494357639,1997-07-01,
91,8.0,76.15124782986112,1997-08-01,
92,9.0,76.47754991319445,1997-09-01,
93,10.0,75.14392361111112,1997-10-01,
94,11.0,71.77425944010417,1997-11-01,
95,12.0,69.19807942708334,1997-12-01,
96,1.0,68.86805555555556,1998-01-01,
97,2.0,68.95695258246528,1998-02-01,
98,3.0,71.00827907986111,1998-03-01,
99,4.0,69.41865776909722,1998-04-01,
100,5.0,69.87816840277777,1998-05-01,
101,6.0,72.51579589843749,1998-06-01,
102,7.0,73.76027560763889,1998-07-01,
103,8.0,75.60852322048612,1998-08-01,
104,9.0,75.00546061197917,1998-09-01,
105,10.0,74.43276638454861,1998-10-01,
106,11.0,72.53209635416667,1998-11-01,
107,12.0,70.00350133159327,1998-12-01,
108,1.0,69.16954572545933,1999-01-01,
109,2.0,69.01243032748822,1999-02-01,
110,3.0,69.58432669827378,1999-03-01,
111,4.0,69.54619432140848,1999-04-01,
112,5.0,71.58187710565063,1999-05-01,
113,6.0,72.57751379680948,1999-06-01,
114,7.0,74.20744854438611,1999-07-01,
115,8.0,74.47808128925014,1999-08-01,
116,9.0,74.92575637388737,1999-09-01,
117,10.0,73.81532724377101,1999-10-01,
118,11.0,70.99702768072312,1999-11-01,
119,12.0,69.7865078507987,1999-12-01,
120,1.0,68.06749086440003,2000-01-01,
121,2.0,70.18223504815626,2000-02-01,
122,3.0,70.69359200325266,2000-03-01,
123,4.0,68.35677199963094,2000-04-01,
124,5.0,72.49587095094057,2000-05-01,
125,6.0,75.07998087739168,2000-06-01,
126,7.0,75.50111075884196,2000-07-01,
127,8.0,76.17397733485325,2000-08-01,
128,9.0,75.66453717159231,2000-09-01,
129,10.0,75.03099047556188,2000-10-01,
130,11.0,72.851722056656,2000-11-01,
131,12.0,71.70118203694281,2000-12-01,
132,1.0,71.30518072279693,2001-01-01,
133,2.0,70.25587252569181,2001-02-01,
134,3.0,70.50668532253945,2001-03-01,
135,4.0,71.2791609434148,2001-04-01,
136,5.0,72.38878317498316,2001-05-01,
137,6.0,74.14953478377276,2001-06-01,
