Year,Month,Temp,datetime,tmean_f
1990,1.0,71.90386827256944,1990-01-01,
1990,2.0,70.25808648003473,1990-02-01,
1990,3.0,70.21792534722223,1990-03-01,
1990,4.0,72.88341471354167,1990-04-01,
1990,5.0,73.32487250434028,1990-05-01,
1990,6.0,74.51410319010418,1990-06-01,
1990,7.0,75.49449869791667,1990-07-01,
1990,8.0,76.85553385416667,1990-08-01,
1990,9.0,77.28585069444445,1990-09-01,
1990,10.0,75.42827690972223,1990-10-01,
1990,11.0,74.15302191840277,1990-11-01,
1990,12.0,71.20040690104167,1990-12-01,
1991,1.0,69.74765625,1991-01-01,
1991,2.0,71.48016493055556,1991-02-01,
1991,3.0,69.79088812934029,1991-03-01,
1991,4.0,71.17020399305557,1991-04-01,
1991,5.0,72.521875,1991-05-01,
1991,6.0,73.27863226996527,1991-06-01,
1991,7.0,74.22608506944445,1991-07-01,
1991,8.0,76.02523871527778,1991-08-01,
1991,9.0,75.83087565104168,1991-09-01,
1991,10.0,74.65876193576389,1991-10-01,
1991,11.0,74.25678168402777,1991-11-01,
1991,12.0,71.89308268229166,1991-12-01,
1992,1.0,69.46871202256943,1992-01-01,
1992,2.0,69.50798611111111,1992-02-01,
1992,3.0,70.45264756944445,1992-03-01,
1992,4.0,71.36511501736112,1992-04-01,
1992,5.0,73.60346679687501,1992-05-01,
1992,6.0,75.21756184895833,1992-06-01,
1992,7.0,75.62386338975693,1992-07-01,
1992,8.0,76.40885416666667,1992-08-01,
1992,9.0,76.56350911458333,1992-09-01,
1992,10.0,75.95148383246527,1992-10-01,
1992,11.0,73.59171006944445,1992-11-01,
1992,12.0,71.96373155381944,1992-12-01,
1993,1.0,68.83786892361111,1993-01-01,
1993,2.0,68.10137261284723,1993-02-01,
1993,3.0,69.92998589409723,1993-03-01,
1993,4.0,71.57794325086806,1993-04-01,
1993,5.0,71.67554253472223,1993-05-01,
1993,6.0,73.61264105902778,1993-06-01,
1993,7.0,74.47120496961806,1993-07-01,
1993,8.0,75.28560384114584,1993-08-01,
1993,9.0,75.27841254340278,1993-09-01,
1993,10.0,74.28248155381945,1993-10-01,
1993,11.0,71.83732367621528,1993-11-01,
1993,12.0,69.85525716145833,1993-12-01,
1994,1.0,68.33810763888889,1994-01-01,
1994,2.0,69.60082194010417,1994-02-01,
1994,3.0,69.87320963541667,1994-03-01,
1994,4.0,71.12530381944444,1994-04-01,
1994,5.0,72.25939127604167,1994-05-01,
1994,6.0,73.35438910590278,1994-06-01,
1994,7.0,75.40830349392361,1994-07-01,
1994,8.0,75.68324110243056,1994-08-01,
1994,9.0,75.52738715277778,1994-09-01,
1994,10.0,74.65472005208333,1994-10-01,
1994,11.0,73.10211317274306,1994-11-01,
1994,12.0,70.19673936631943,1994-12-01,
1995,1.0,68.77822536892361,1995-01-01,
1995,2.0,69.46638726128472,1995-02-01,
1995,3.0,71.5146945529514,1995-03-01,
1995,4.0,72.02013346354167,1995-04-01,
1995,5.0,72.47439778645833,1995-05-01,
1995,6.0,73.75021701388889,1995-06-01,
1995,7.0,75.33603244357639,1995-07-01,
1995,8.0,75.09153374565972,1995-08-01,
1995,9.0,74.95117730034721,1995-09-01,
1995,10.0,74.87534722222222,1995-10-01,
1995,11.0,73.65913899739584,1995-11-01,
1995,12.0,72.41875271267361,1995-12-01,
1996,1.0,71.45099826388889,1996-01-01,
1996,2.0,69.3610080295139,1996-02-01,
1996,3.0,69.63630099826389,1996-03-01,
1996,4.0,72.97332356770833,1996-04-01,
1996,5.0,74.52406684027778,1996-05-01,
1996,6.0,75.57279730902778,1996-06-01,
1996,7.0,76.12269422743056,1996-07-01,
1996,8.0,75.55365125868056,1996-08-01,
1996,9.0,75.70022786458333,1996-09-01,
1996,10.0,75.34913194444445,1996-10-01,
1996,11.0,74.09834526909722,1996-11-01,
1996,12.0,71.34518771701389,1996-12-01,
1997,1.0,70.75021430121528,1997-01-01,
1997,2.0,70.51671549479167,1997-02-01,
1997,3.0,70.98357747395833,1997-03-01,
1997,4.0,71.87544216579862,1997-04-01,
1997,5.0,72.95321180555555,1997-05-01,
1997,6.0,75.0615695529514,1997-06-01,
1997,7.0,75.14522026909722,1997-07-01,
1997,8.0,75.38874240451389,1997-08-01,
1997,9.0,75.84021267361112,1997-09-01,
1997,10.0,74.84595540364583,1997-10-01,
1997,11.0,72.59871961805555,1997-11-01,
1997,12.0,70.34827473958333,1997-12-01,
1998,1.0,69.44970703125,1998-01-01,
1998,2.0,69.44249131944446,1998-02-01,
1998,3.0,70.92508680555557,1998-03-01,
1998,4.0,71.29995659722223,1998-04-01,
1998,5.0,71.135693359375,1998-05-01,
1998,6.0,72.29942220052084,1998-06-01,
1998,7.0,73.43492296006946,1998-07-01,
1998,8.0,75.10040147569444,1998-08-01,
1998,9.0,74.56370442708334,1998-09-01,
1998,10.0,74.00837673611112,1998-10-01,
1998,11.0,73.04776475694445,1998-11-01,
1998,12.0,71.15869798012542,1998-12-01,
1999,1.0,70.26430070044734,1999-01-01,
1999,2.0,69.80387805203466,1999-02-01,
1999,3.0,70.60533443674274,1999-03-01,
1999,4.0,71.09953694253028,1999-04-01,
1999,5.0,72.6262439740034,1999-05-01,
1999,6.0,73.11155338283639,1999-06-01,
1999,7.0,73.71876642627927,1999-07-01,
1999,8.0,74.42308537273102,1999-08-01,
1999,9.0,73.97919010209733,1999-09-01,
1999,10.0,73.25239684374488,1999-10-01,
1999,11.0,72.29408711600985,1999-11-01,
1999,12.0,70.95653152735878,1999-12-01,
2000,1.0,69.2804731806157,2000-01-01,
2000,2.0,70.021812865718,2000-02-01,
2000,3.0,70.84787656685708,2000-03-01,
