,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,2.325548377027314,SEL,11,1.2258342580868529,0.1823705934836216,-1.0997141189404613,-2.1431777835436927,58.54968844195768,58.96731546009397,56.17370334201389
1,1,2.325548377027314,WEL,15,2.9116710199184452,0.2560955828939893,0.586122642891131,-2.069452794133325,58.54968844195768,59.01957794745725,57.94874820558067
2,1,2.325548377027314,NUT,20,2.6106466853469135,0.0423550617362269,0.28509830831959926,-2.2831933152910873,58.54968844195768,57.68867162100314,55.74348687065972
3,1,2.325548377027314,WLA,19,2.0879152622769284,0.1694298736136173,-0.23763311475038584,-2.1561185034136967,58.54968844195768,59.16687241023477,57.22438355086079
4,1,2.325548377027314,SLA,10,2.5373562449116607,0.4947081860942512,0.21180786788434647,-1.830840190933063,58.54968844195768,57.230125763810214,56.17688159341572
5,2,1.9802913654646674,SEL,10,0.4882012403682287,0.1251482061988887,-1.4920901250964387,-1.8551431592657788,57.83593724791357,57.45645473534546,56.42373860677083
6,2,1.9802913654646674,WEL,9,1.7824294790299655,0.6747607697176959,-0.19786188643470193,-1.3055305957469714,57.83593724791357,57.272400050085274,56.52365180121528
7,2,1.9802913654646674,NUT,29,2.1078236511614907,0.1925287462710824,0.1275322856968233,-1.7877626191935851,57.83593724791357,57.91568602525582,55.03678385416667
8,2,1.9802913654646674,WLA,19,2.5806771187953235,0.2898345499306619,0.600385753330656,-1.6904568155340056,57.83593724791357,57.895929303466616,56.33524967378377
9,2,1.9802913654646674,SLA,8,2.179777944262966,0.0054636842437118,0.19948657879829867,-1.9748276812209555,57.83593724791357,58.3237796217499,55.9279177330996
10,3,2.710095946213465,SEL,8,1.1850289713482334,0.0160368137576552,-1.5250669748652315,-2.6940591324558096,58.36903776970796,58.03002355795561,57.087795681423614
11,3,2.710095946213465,WEL,5,2.4564803850202317,0.562711745178988,-0.25361556119323314,-2.147384201034477,58.36903776970796,58.042984693696575,57.03758763790429
12,3,2.710095946213465,NUT,39,3.0717014525418183,0.3386479308494641,0.3616055063283534,-2.3714480153640007,58.36903776970796,58.51100370342988,56.18576931423611
13,3,2.710095946213465,WLA,20,2.860705135653616,0.6533761560783635,0.15060918944015134,-2.0567197901351015,58.36903776970796,58.30822418516662,55.693787104050585
