Year,Month,Temp,datetime
1990.0,1.0,71.49225531684027,1990-01-01
1990.0,2.0,69.44714898003471,1990-02-01
1990.0,3.0,70.132666015625,1990-03-01
1990.0,4.0,73.80413682725694,1990-04-01
1990.0,5.0,74.0818332248264,1990-05-01
1990.0,6.0,75.57914225260416,1990-06-01
1990.0,7.0,76.70102267795139,1990-07-01
1990.0,8.0,78.24919704861111,1990-08-01
1990.0,9.0,77.88612738715278,1990-09-01
1990.0,10.0,76.75617404513889,1990-10-01
1990.0,11.0,74.16674262152779,1990-11-01
1990.0,12.0,71.35838487413194,1990-12-01
1991.0,1.0,70.24123263888889,1991-01-01
1991.0,2.0,71.22195366753473,1991-02-01
1991.0,3.0,69.87997504340278,1991-03-01
1991.0,4.0,72.48935818142361,1991-04-01
1991.0,5.0,74.63683810763888,1991-05-01
1991.0,6.0,75.57889811197917,1991-06-01
1991.0,7.0,76.87270236545139,1991-07-01
1991.0,8.0,78.09774305555555,1991-08-01
1991.0,9.0,77.84817708333333,1991-09-01
1991.0,10.0,77.06324598524306,1991-10-01
1991.0,11.0,76.39623209635417,1991-11-01
1991.0,12.0,72.77150065104166,1991-12-01
1992.0,1.0,69.58934190538194,1992-01-01
1992.0,2.0,69.76276584201389,1992-02-01
1992.0,3.0,71.46152072482639,1992-03-01
1992.0,4.0,72.14565972222222,1992-04-01
1992.0,5.0,73.73959418402778,1992-05-01
1992.0,6.0,77.11433919270834,1992-06-01
1992.0,7.0,77.258349609375,1992-07-01
1992.0,8.0,78.11270073784723,1992-08-01
1992.0,9.0,77.84914279513889,1992-09-01
1992.0,10.0,76.42600368923611,1992-10-01
1992.0,11.0,74.14964192708334,1992-11-01
1992.0,12.0,73.92227918836807,1992-12-01
1993.0,1.0,68.80801052517361,1993-01-01
1993.0,2.0,68.3971923828125,1993-02-01
1993.0,3.0,69.98351508246527,1993-03-01
1993.0,4.0,73.38605957031251,1993-04-01
1993.0,5.0,73.79703504774307,1993-05-01
1993.0,6.0,76.37386067708334,1993-06-01
1993.0,7.0,76.70821940104167,1993-07-01
1993.0,8.0,77.58507486979167,1993-08-01
1993.0,9.0,77.86155598958334,1993-09-01
1993.0,10.0,76.57974446614583,1993-10-01
1993.0,11.0,72.94225531684027,1993-11-01
1993.0,12.0,71.6955322265625,1993-12-01
